abbr_name,full_name,credits,semester,school
MATH 146,"Calculus II, Honors",4,Fall2023,1
MATH 147,"Calculus III, Honors",4,Fall2023,1
MATH 197,Mathematical Workshops:,1,Fall2023,1
MATH 209,Functions and Modeling,3,Fall2023,1
MATH 220,Applied Differential Equations,3,Fall2023,1
MATH 221,"Apl Differential Equations,Hnr",3,Fall2023,1
MATH 290,Elementary Linear Algebra,2,Fall2023,1
MATH 291,"Elementary Linear Algebra, Hnr",2,Fall2023,1
MATH 320,Elementry Differential Equatns,3,Fall2023,1
MATH 365,Elementary Statistics,3,Fall2023,1
MATH 500,Intermediate Analysis,3,Fall2023,1
MATH 510,Introdn to Theory of Computing,3,Fall2023,1
MATH 526,Appld Mathematicl Statistics I,3,Fall2023,1
MATH 558,Introductory Modern Algebra,3,Fall2023,1
MATH 559,Modern Geometries,3,Fall2023,1
MATH 581,Numerical Methods,3,Fall2023,1
MATH 582,Computational Data Science,3,Fall2023,1
MATH 590,Linear Algebra,3,Fall2023,1
MATH 627,Probability,3,Fall2023,1
MATH 646,Complex Variable &Applications,3,Fall2023,1
MATH 647,Appl Partial Differential Eqtn,3,Fall2023,1
MATH 660,Geometry I,3,Fall2023,1
MATH 699,Directed Reading,3,Fall2023,1
MCOR 380,Evolution of Warfare,3,Fall2023,1
MCOR 384,Fndmntls of Maneuver Warfare,3,Fall2023,1
MDCM 601,Medicinal Biochemistry I,3,Fall2023,1
MDCM 606,Phytomedicinal Agents,1,Fall2023,1
MDCM 625,Med Chem I:Neuroefctr&Crd Agnt,4,Fall2023,1
MDCM 690,Undergraduate Research,5,Fall2023,1
MDCM 692,Problems in Medicinl Chemistry,5,Fall2023,1
ME 101,Mechancl Engr Freshman Seminar,1,Fall2023,1
ME 208,Intr Digitl Comptnl Mthd in ME,3,Fall2023,1
ME 210,Introduction to Mechanics,1,Fall2023,1
ME 211,Statics & Intrduction Mechancs,3,Fall2023,1
ME 212,Basic Engineerng Thermodynamcs,3,Fall2023,1
ME 228,Computer Graphics,3,Fall2023,1
ME 306,Science of Materials,3,Fall2023,1
ME 307,Engineerng Materials Laboratry,2,Fall2023,1
ME 309,Intro to Mech Design,1,Fall2023,1
ME 311,Mechanics of Materials,3,Fall2023,1
ME 320,Dynamics,3,Fall2023,1
ME 321,Dynamics Simulations,1,Fall2023,1
ME 360,Mechanical Engineerng Problems,3,Fall2023,1
ME 361,Undergraduate Honors Research,3,Fall2023,1
ME 412,Thermal Systems,3,Fall2023,1
ME 455,Mech Eng Measurmnts&Expermntn,4,Fall2023,1
ME 501,Mechancl Engineerng Desgn Proc,2,Fall2023,1
ME 508,Numericl Analys Mech Eng Probs,3,Fall2023,1
ME 510,Fluid Mechanics,3,Fall2023,1
ME 590,Special Topics:,3,Fall2023,1
ME 612,Heat Transfer,3,Fall2023,1
ME 627,Automotive Design,3,Fall2023,1
ME 628,Mechanical Design,3,Fall2023,1
ME 633,Basic Biomechanics,3,Fall2023,1
ME 636,Internal Combustion Engines,3,Fall2023,1
ME 640,Design Project,2,Fall2023,1
ME 641,Design Project Option A,2,Fall2023,1
ME 643,Design Project Option C,2,Fall2023,1
ME 682,Systm Dynamics&Control Systems,3,Fall2023,1
MEMT 113,Performance Media:  Brass,1,Fall2023,1
MEMT 114,Performance Media: Woodwinds I,1,Fall2023,1
MEMT 115,Performance Media:  Percussion,1,Fall2023,1
MEMT 117,Performance Media:  Voice,1,Fall2023,1
MEMT 118,Performance Media:  Strings,1,Fall2023,1
MEMT 119,Performance Media:  Guitar,1,Fall2023,1
MEMT 120,Vocal Performance in English,1,Fall2023,1
MEMT 150,Introduction to Music Therapy,3,Fall2023,1
MEMT 160,Principles of Music Education,1,Fall2023,1
MEMT 230,Performance Clinic:  Band,1,Fall2023,1
MEMT 231,Performance Clinic:  Choral,1,Fall2023,1
MEMT 232,Performance Clinic:  Orchestra,1,Fall2023,1
MEMT 246,Fundamentals of Conducting,1,Fall2023,1
MEMT 251,Clinical Techniques fr Childrn,3,Fall2023,1
MEMT 314,Performance Media:Woodwinds II,1,Fall2023,1
MEMT 330,Rehearsal/Conductg Clinic:Band,1,Fall2023,1
MEMT 331,Rehearsl/Conductg Clinic:Chorl,1,Fall2023,1
MEMT 332,Rehrsl/Cndctg Clinic:Orchestra,1,Fall2023,1
MEMT 341,Instr Stratg Musc Elem Classrm,2,Fall2023,1
MEMT 351,Adv Rehearsl/Cond Clinc:Choral,1,Fall2023,1
MEMT 396,Clinical Practicum,3,Fall2023,1
MEMT 407,Exceptionl Child in Music Educ,2,Fall2023,1
MEMT 408,Vocal Pedagogy,1,Fall2023,1
MEMT 421,Advanced Generl Music Teaching,1,Fall2023,1
MEMT 432,Approaches to String Pedagogy,1,Fall2023,1
MEMT 435,Marching Band Techniques,1,Fall2023,1
MEMT 450,Teaching Choral Music,2,Fall2023,1
MEMT 451,Teaching Instrumental Music,2,Fall2023,1
MEMT 455,Psychology of Music,3,Fall2023,1
MEMT 463,Influence of Music on Behavr I,3,Fall2023,1
MEMT 472,Music Ed&Musc Therapy Rsh Proj,3,Fall2023,1
MEMT 497,Independent Study in:,4,Fall2023,1
MEMT 498,Student Teaching,4,Fall2023,1
MEMT 499,Internship in Teaching Music,8,Fall2023,1
MEMT 586,Sem Musc Thrpy Profsnl Devl I,1,Fall2023,1
MEMT 596,Clinical Internship,15,Fall2023,1
MEMT 598,Special Course:,5,Fall2023,1
METL 301,Intro to Casting for Jewelry,3,Fall2023,1
METL 363,Intermediate Jewelry,3,Fall2023,1
METL 364,Enameling,6,Fall2023,1
METL 503,Gemology,3,Fall2023,1
METL 505,Digital Jewelry Design I,3,Fall2023,1
METL 506,Digital Jewelry Design II,3,Fall2023,1
METL 515,Advanced Metals I,6,Fall2023,1
METL 520,Advanced Metals II,6,Fall2023,1
METL 590,Intrnshp in Metlsmithng/Jewlry,3,Fall2023,1
METL 599,Ind Studes Metalsmithng/Jewlry,6,Fall2023,1
MGMT 305,Survey Management&Leadership,3,Fall2023,1
MGMT 310,Principles of Management,3,Fall2023,1
MGMT 311,"Principles of Mgmt, Honors",3,Fall2023,1
MGMT 405,Ethical Decision Makng Businss,3,Fall2023,1
MGMT 410,Human Resources Management,3,Fall2023,1
MGMT 413,Rcruitng&Selctg Effctv Emplyee,3,Fall2023,1
MGMT 419,Managng Performance&Compensatn,3,Fall2023,1
MGMT 440,Advanced Organiztionl Behavior,3,Fall2023,1
MGMT 455,General Mgmt Processes/Change,3,Fall2023,1
MGMT 470,Leadershp Business Organizatns,3,Fall2023,1
MGMT 472,Project Management,3,Fall2023,1
MGMT 498,Business Policy and Strategy,3,Fall2023,1
MGMT 499,"Business Policy&Strategy, Hnrs",3,Fall2023,1
MGMT 525,Negotiations&Dispute Settlemnt,3,Fall2023,1
MKTG 305,Survey of Marketing,3,Fall2023,1
MKTG 310,Marketing,3,Fall2023,1
MKTG 311,"Marketing, Honors",3,Fall2023,1
MKTG 315,Sales Force Management,3,Fall2023,1
MKTG 316,Professional Selling Skills,3,Fall2023,1
MKTG 400,Special Topics in Marketing:,5,Fall2023,1
MKTG 411,Introduction Consumer Behavior,3,Fall2023,1
MKTG 415,Marketing Research for Managrs,3,Fall2023,1
MKTG 420,Integrated Mktg Communications,3,Fall2023,1
MKTG 425,Sales Force Management,3,Fall2023,1
MKTG 426,Professional Selling Skills,3,Fall2023,1
MKTG 427,Advanced Selling Skills,3,Fall2023,1
MKTG 428,Sales Analytics,3,Fall2023,1
MKTG 435,Marketing Strategy,3,Fall2023,1
MKTG 440,Global Marketing,3,Fall2023,1
MKTG 443,Digital Mktg & Social Media,3,Fall2023,1
MKTG 448,Managing Brands,3,Fall2023,1
MKTG 465,Customer Relationship Managmnt,3,Fall2023,1
MKTG 470,Marketing Analytics,3,Fall2023,1
MKTG 471,Sports&Entertainment Marketing,3,Fall2023,1
MTHC 105,Theory I,3,Fall2023,1
MTHC 106,Aural Skills I,1,Fall2023,1
MTHC 205,Theory III,4,Fall2023,1
MTHC 252,Introduction to Composition,2,Fall2023,1
MTHC 253,Composition,2,Fall2023,1
MTHC 301,Music Videos,3,Fall2023,1
MTHC 400,Graduate Review:Written Theory,1,Fall2023,1
MTHC 402,Graduate Review:Aural Skills,1,Fall2023,1
MTHC 410,Form and Analysis,3,Fall2023,1
MTHC 432,Intro to Analysis Contmpry Mus,3,Fall2023,1
MTHC 455,Readings in Music Theory:,4,Fall2023,1
MTHC 463,Survey in Jazz Compstn&Arrngng,3,Fall2023,1
MTHC 471,Tonal Counterpoint,3,Fall2023,1
MTHC 474,Orchestration I,3,Fall2023,1
MTHC 477,Electro-Acoustic Composition I,3,Fall2023,1
MTHC 498,Undergraduate Recital,1,Fall2023,1
MTHC 499,Senior Research Project,4,Fall2023,1
MTHC 583,Composition,2,Fall2023,1
MUS 100,Directed Study:,4,Fall2023,1
MUS 177,First Year Seminar:,3,Fall2023,1
MUS 300,Directed Studies:,1,Fall2023,1
MUS 481,Intro to Music Recording,3,Fall2023,1
MUS 485,Practicum in Audio Recording,3,Fall2023,1
MUS 586,The Business of Music,3,Fall2023,1
MUS 588,Arts Management,3,Fall2023,1
MUSC 136,Understanding Music,3,Fall2023,1
MUSC 302,The Broadway Musical,3,Fall2023,1
MUSC 309,History of Rock and Roll,3,Fall2023,1
MUSC 314,Exp Hip Hop & Inters Amer Cult,3,Fall2023,1
MUSC 318,Drumming Cultures of the World,3,Fall2023,1
MUSC 320,Music History I,3,Fall2023,1
MUSC 336,Understanding Music,3,Fall2023,1
MUSC 408,Music in East Asia,3,Fall2023,1
MUSC 436,"Collegium Musicum, Instrumentl",1,Fall2023,1
MUSC 440,Music History III,3,Fall2023,1
MUSC 474,Graduate Review:  Medieval,1,Fall2023,1
MUSC 475,Graduate Review:  Renaissance,1,Fall2023,1
MUSC 476,Graduate Review:  Baroque,1,Fall2023,1
MUSC 481,Music of the Middle Ages,3,Fall2023,1
MUSC 487,Music in America,3,Fall2023,1
MUSC 494,Readings in Musicology:,3,Fall2023,1
MUSC 499,Senior Thesis,2,Fall2023,1
NAVY 100,Naval Science Laboratory,0,Fall2023,1
NAVY 101,Introduction to Naval Science,2,Fall2023,1
NAVY 180,Intro to Naval Ships Systems I,3,Fall2023,1
NAVY 304,Navigation and Operations II,3,Fall2023,1
NAVY 401,Princples Naval Organiztn&Mgmt,3,Fall2023,1
NMED  70,Intr Nclr Med & Med Law & Ethc,3,Fall2023,1
NMED  71,Nuclear Chemistry and Physics,2,Fall2023,1
NMED  72,Radiopharmacy I,3,Fall2023,1
NMED  73,Clinical Procedures I,3,Fall2023,1
NMED  74,Radiation Biology & Protection,1,Fall2023,1
NMED  75,Clinical Internship I,6,Fall2023,1
NURS 320,Pathophysiology Pract Nurse,3,Fall2023,1
NURS 327,Comm & Managing Hlthcare Info,3,Fall2023,1
NURS 328,Prof Dev I: Intro to the Prof,2,Fall2023,1
NURS 329,Alterations Physiol Function I,2,Fall2023,1
NURS 330,Pharmacology I,2,Fall2023,1
NURS 331,Basic Assessment & Clin Skills,3,Fall2023,1
NURS 332,Health&Illness:Found of Nursng,3,Fall2023,1
NURS 333,Pract I Foundations of Nursing,1,Fall2023,1
NURS 352,Client Assesmt for Pract Nurse,3,Fall2023,1
NURS 356,Usng Tech&Inform Imprv Pt Sfty,3,Fall2023,1
NURS 357,Intro Baccalaureate Nurse Role,3,Fall2023,1
NURS 411,Population-Based Nursing,3,Fall2023,1
NURS 412,Nursing in Healthcare Microsys,3,Fall2023,1
NURS 413,Ethcs Advoc & Collab Nurs Prac,3,Fall2023,1
NURS 414,Organiztnl Inflnces Nursg Prac,3,Fall2023,1
NURS 417,Infl Hlthcre Mcro-Sys Nrsg Prc,3,Fall2023,1
NURS 418,Clinical Leadership Practicum,3,Fall2023,1
NURS 443,Develop Baculaureate Nurs Role,3,Fall2023,1
NURS 446,Pop Based HlthCare Pract Nurs,3,Fall2023,1
NURS 447,Nrs Prct Cln HlthCare Micr Sys,3,Fall2023,1
NURS 448,Schlrly Inquiry Qual Improvmt,3,Fall2023,1
NURS 469,Indepdnt Stdy Nurs,5,Fall2023,1
NURS 471,Developmnt of Microsyst Leader,3,Fall2023,1
NURS 472,Ev-Bsd Pract:Trans Res to Prac,2,Fall2023,1
NURS 473,Prof Dev III Trans to Practice,2,Fall2023,1
NURS 474,Hlth&Illness:Nrsg w Divrs Pops,4,Fall2023,1
NURS 475,Pract III Nurs Dynamic Micro,3,Fall2023,1
NURS 482,Honors Practicum I,2,Fall2023,1
NURS 485,Pop Health Local to Global I,2,Fall2023,1
NURS 492,Clin Lead Practicum,3,Fall2023,1
OBOE 100,Oboe,2,Fall2023,1
OBOE 101,Oboe Reed Making,1,Fall2023,1
OBOE 121,Oboe,4,Fall2023,1
OBOE 221,Oboe,4,Fall2023,1
OBOE 300,Oboe,2,Fall2023,1
OBOE 301,Oboe Reed Making,1,Fall2023,1
OBOE 321,Oboe,2,Fall2023,1
OBOE 421,Oboe,2,Fall2023,1
OBOE 422,Oboe,2,Fall2023,1
OBOE 622,Oboe,4,Fall2023,1
OBOE 623,Senior Recital,1,Fall2023,1
ORCH 400,Symphony Orchestra,1,Fall2023,1
ORCH 406,University Orchestra,1,Fall2023,1
ORGN 100,Organ,2,Fall2023,1
ORGN 121,Organ,4,Fall2023,1
ORGN 221,Organ,4,Fall2023,1
ORGN 300,Organ,2,Fall2023,1
ORGN 320,Studio Class in Organ - Lab,0,Fall2023,1
ORGN 321,Organ,2,Fall2023,1
ORGN 402,Master Class in Organ - Lab,0,Fall2023,1
ORGN 421,Organ,2,Fall2023,1
ORGN 422,Organ,2,Fall2023,1
ORGN 622,Organ,4,Fall2023,1
ORGN 623,Senior Recital,1,Fall2023,1
P&TX 630,Pharmacology I,4,Fall2023,1
P&TX 632,Pharmacology III,3,Fall2023,1
P&TX 642,Obsty Diab&Metablc Syndr:Cr Cn,1,Fall2023,1
P&TX 643,Currnt Concpts Neurodegntv Dis,1,Fall2023,1
P&TX 694,Undrgd Lb:Rsh in Pharm&Toxclgy,5,Fall2023,1
P&TX 698,Library Probs in Pharm&Toxclgy,5,Fall2023,1
PCS 120,Intro to Peace & Conflict Stds,3,Fall2023,1
PCS 555,Tpcs in Peace&Conflict Stdies:,3,Fall2023,1
PCUS 100,Percussion,2,Fall2023,1
PCUS 121,Percussion,4,Fall2023,1
PCUS 221,Percussion,4,Fall2023,1
PCUS 300,Percussion,2,Fall2023,1
PCUS 321,Percussion,2,Fall2023,1
PCUS 421,Percussion,2,Fall2023,1
PCUS 422,Percussion,2,Fall2023,1
PCUS 622,Percussion,4,Fall2023,1
PCUS 623,Senior Recital,1,Fall2023,1
PENS 252,Percussion Ensemble,1,Fall2023,1
PENS 652,Percussion Ensemble,1,Fall2023,1
PERS 110,Elemntary Irn/Dar/Tjik Persn I,5,Fall2023,1
PERS 120,Elemntary Irn/Dr/Tjik Persn II,5,Fall2023,1
PERS 210,Intermdat Iran/Dr/Tjik Persn I,3,Fall2023,1
PERS 310,Advncd Iran/Dar/Tjik Persian I,3,Fall2023,1
PFS 301,Communication in the Workplace,3,Fall2023,1
PFS 302,Leadership in Practice,3,Fall2023,1
PHAR 500,Introduction to Pharmacy,1,Fall2023,1
PHAR 510,Pharmacy Skills I-A,1,Fall2023,1
PHAR 512,Pharmacy Skills I-B,1,Fall2023,1
PHAR 514,Scintfc Wrtg for Hlth Profssnl,2,Fall2023,1
PHAR 520,Pharmacy Skills III,1,Fall2023,1
PHAR 530,Pharmacy Skills V,1,Fall2023,1
PHAR 550,Intro Pharmcy Prac Exp-Commnty,4,Fall2023,1
PHAR 560,Intro Pharm Prac Exp-Institutl,4,Fall2023,1
PHCH 517,Pharmacy Calculations,2,Fall2023,1
PHCH 625,Pharmacokinetics,3,Fall2023,1
PHCH 667,Introduction Clinicl Chemistry,2,Fall2023,1
PHCH 690,Ug Rsch Pharmaceutcl Chemistry,5,Fall2023,1
PHCH 693,Clinical Pharmacokinetics,2,Fall2023,1
PHCH 694,Problems Pharmaceutcl Chemstry,5,Fall2023,1
PHIL 140,Introduction to Philosophy,3,Fall2023,1
PHIL 141,Introduction to Philosophy Hnr,3,Fall2023,1
PHIL 148,Reason and Argument,3,Fall2023,1
PHIL 150,Philosophical Communication,3,Fall2023,1
PHIL 160,Introduction to Ethics,3,Fall2023,1
PHIL 161,Introduction to Ethics Honors,3,Fall2023,1
PHIL 170,The Meaning of Life,3,Fall2023,1
PHIL 180,Intro to Social&Political Phil,3,Fall2023,1
PHIL 210,Reason Chance & Probability,3,Fall2023,1
PHIL 306,"God, Buddhism, & the Good Life",3,Fall2023,1
PHIL 310,Introduction to Symbolic Logic,3,Fall2023,1
PHIL 360,Moral Issues in Business,3,Fall2023,1
PHIL 370,Moral Issues in Medicine,3,Fall2023,1
PHIL 382,Philosophy in Lit and Film,3,Fall2023,1
PHIL 384,Ancient Philosophy,3,Fall2023,1
PHIL 388,Analytc Philosophy:Frege-Quine,3,Fall2023,1
PHIL 418,Introduction Cognitive Science,3,Fall2023,1
PHIL 499,Senior Essay,3,Fall2023,1
PHIL 506,Chinese Thought,3,Fall2023,1
PHIL 557,Kant,3,Fall2023,1
PHIL 558,Seventeenth Century Philosophy,3,Fall2023,1
PHIL 590,Phenomenology,3,Fall2023,1
PHIL 600,Readings in Philosophy:,6,Fall2023,1
PHIL 620,Philosophy of Natural Science,3,Fall2023,1
PHIL 648,Theory of Knowledge,3,Fall2023,1
PHIL 671,Feminist Theories in Ethics,3,Fall2023,1
PHIL 676,Medical Ethics:Life&Death Issu,3,Fall2023,1
PHPR 508,Hematology/Oncology Pharmacy,1,Fall2023,1
PHPR 509,Medicare Part D,1,Fall2023,1
PHPR 510,Medical Terminology Elective,1,Fall2023,1
PHPR 519,Business Planning for Pharmacy,1,Fall2023,1
PHPR 526,Intro to Pharmacy Residencies,1,Fall2023,1
PHPR 528,Inf Diseas Therputc Drug Mntrg,1,Fall2023,1
PHPR 601,Advncd Pharm Prac Exprnc 1,4,Fall2023,1
PHPR 602,Advncd Pharm Prac Expr 2,4,Fall2023,1
PHPR 603,Advncd Pharm Prac Expr 3,4,Fall2023,1
PHPR 604,Advncd Pharm Prac Expr 4,4,Fall2023,1
PHPR 605,Advncd Pharm Prac Expr 5,4,Fall2023,1
PHPR 606,Advncd Pharm Prac Expr 6,4,Fall2023,1
PHPR 607,Advncd Pharm Prac Expr 7,4,Fall2023,1
PHPR 608,Advncd Pharm Prac Expr 8,4,Fall2023,1
PHPR 609,Advncd Pharm Prac Expr 9,4,Fall2023,1
PHPR 610,Advncd Pharm Prac Expr 10,4,Fall2023,1
PHPR 614,Pharmacy Management,3,Fall2023,1
PHPR 618,Hospital & Health-System Pharm,1,Fall2023,1
PHPR 620,"Ethcl,Lgl,&Cltrl Iss Patn Care",2,Fall2023,1
PHPR 624,Pharmacoepidemiology&PublcHlth,2,Fall2023,1
PHPR 629,Research Design & Biostats,2,Fall2023,1
PHPR 635,Problems in Pharmacy Practice,5,Fall2023,1
PHPR 662,Pharmacotherapy II,4,Fall2023,1
PHPR 664,Pharmacotherapy IV,4,Fall2023,1
PHPR 690,Research in Pharmacy Practice,5,Fall2023,1
PHSX 114,College Physics I,4,Fall2023,1
PHSX 115,College Physics II,4,Fall2023,1
PHSX 150,"Sem Physcs, Astrnmy&Engr Physc",0,Fall2023,1
PHSX 191,Contemporary Astronomy,3,Fall2023,1
PHSX 196,Contemporary Astronomy Lab,1,Fall2023,1
PHSX 201,Calculus Suppl College Physc I,1,Fall2023,1
PHSX 202,Calculus Supp College Physc II,1,Fall2023,1
PHSX 209,Functions and Modeling,3,Fall2023,1
PHSX 210,Generl Physics I for Engineers,3,Fall2023,1
PHSX 211,General Physics I,4,Fall2023,1
PHSX 212,General Physics II,3,Fall2023,1
PHSX 214,General Physics II Honors,4,Fall2023,1
PHSX 216,General Physics I Laboratory,1,Fall2023,1
PHSX 236,General Physics II Laboratory,1,Fall2023,1
PHSX 313,General Physics III,3,Fall2023,1
PHSX 316,Intermedt Physics Laboratory I,1,Fall2023,1
PHSX 500,Special Problems,5,Fall2023,1
PHSX 501,Honors Research,4,Fall2023,1
PHSX 503,Undergraduate Research,4,Fall2023,1
PHSX 518,Mathematical Physics,3,Fall2023,1
PHSX 521,Mechanics I,3,Fall2023,1
PHSX 531,Electricity and Magnetism,3,Fall2023,1
PHSX 536,Electronic Circuit Msrmnt&Dsgn,4,Fall2023,1
PHSX 616,Physical Measurements,4,Fall2023,1
PHSX 655,Optics,3,Fall2023,1
PHSX 671,Thermal Physics,3,Fall2023,1
PHTO 101,Fundamentals of Photography,3,Fall2023,1
PHTO 200,Foundations in PHTO: Digital,3,Fall2023,1
PHTO 205,Foundations in PHTO:  Darkroom,3,Fall2023,1
PHTO 303,Photography I:  View Camera,4,Fall2023,1
PHTO 305,Photo III:  The Moving Image,4,Fall2023,1
PHTO 313,Lighting Studio,3,Fall2023,1
PHTO 314,The Moving Image,3,Fall2023,1
PHTO 400,Junior Seminar,4,Fall2023,1
PHTO 450,Senior Seminar,4,Fall2023,1
PHTO 560,Special Topics in Photography:,3,Fall2023,1
PIAN 100,Piano,2,Fall2023,1
PIAN 111,Elementry Keyboard Musicianshp,2,Fall2023,1
PIAN 121,Piano,4,Fall2023,1
PIAN 144,Elementary Keyboard Skills I,1,Fall2023,1
PIAN 216,Chamber Music for Pianists,2,Fall2023,1
PIAN 221,Piano,4,Fall2023,1
PIAN 229,Performance Class Accompanying,1,Fall2023,1
PIAN 284,Intermediate Keyboard Skills I,2,Fall2023,1
PIAN 300,Piano,2,Fall2023,1
PIAN 310,Advanced Keyboard Skills,2,Fall2023,1
PIAN 321,Piano,2,Fall2023,1
PIAN 336,Chamber Music for Pianists,2,Fall2023,1
PIAN 421,Piano,2,Fall2023,1
PIAN 422,Piano,2,Fall2023,1
PIAN 429,Performance Class Accompanying,1,Fall2023,1
PIAN 443,Piano Repertoire I,3,Fall2023,1
PIAN 540,Piano Pedagogy I,3,Fall2023,1
PIAN 622,Piano,4,Fall2023,1
PIAN 623,Senior Recital,1,Fall2023,1
PLSH 104,Elementary Polish I,5,Fall2023,1
PMGT 305,Foundations Project Management,3,Fall2023,1
PMGT 310,Project Communications,3,Fall2023,1
PMGT 320,Intro to Microsoft Project,3,Fall2023,1
PMGT 330,Org Strategy & Proj Initiation,3,Fall2023,1
PMGT 405,Orgniztnl & Project Risk Mgmt,3,Fall2023,1
PMGT 415,Proj Proc & Supply Chain Mgmt,3,Fall2023,1
PMGT 425,Global Project Management,3,Fall2023,1
PMGT 510,Adv Agile Approach Proj Mgmt,3,Fall2023,1
PNTG 263,Painting I,3,Fall2023,1
PNTG 300,Special Topics in Painting:,3,Fall2023,1
PNTG 364,Painting II,3,Fall2023,1
PNTG 500,Adv Special Topics Painting:,3,Fall2023,1
PNTG 565,Painting III,3,Fall2023,1
PNTG 566,Painting IV,3,Fall2023,1
PNTG 567,"Painting III, Honors",3,Fall2023,1
PNTG 569,"Painting IV, Honors",3,Fall2023,1
PNTG 599,Individual Studies in Painting,6,Fall2023,1
PNTG 667,Painting V,3,Fall2023,1
PNTG 668,Painting VI,3,Fall2023,1
POLS 102,Intro Politicl Sci as a Career,1,Fall2023,1
POLS 110,Introduction to U.S. Politics,3,Fall2023,1
POLS 125,Intllgnce:Suprtng Ntnl Securty,3,Fall2023,1
POLS 130,US Intelligence Community,3,Fall2023,1
POLS 150,Introd to Comparative Politics,3,Fall2023,1
POLS 170,Intro to Internationl Politics,3,Fall2023,1
POLS 171,Intro Internatnl Politics Hnrs,3,Fall2023,1
POLS 199,Data I:  Dealing with Data,3,Fall2023,1
POLS 301,Introductn to Political Theory,3,Fall2023,1
POLS 302,Intro to Political Theory Hnrs,3,Fall2023,1
POLS 306,Political Sci Methd of Inquiry,3,Fall2023,1
POLS 316,Publc Opinion&Amercn Democracy,3,Fall2023,1
POLS 318,The Presidency,3,Fall2023,1
POLS 320,Introduction to Public Policy,3,Fall2023,1
POLS 325,Intelligence Analytics,3,Fall2023,1
POLS 345,Counterintelligence,3,Fall2023,1
POLS 363,Populism and Nationalism,3,Fall2023,1
POLS 365,Politics in Africa,3,Fall2023,1
POLS 369,Israli-Palstnan CnfIc:An Intro,3,Fall2023,1
POLS 390,Intro to Public Administration,3,Fall2023,1
POLS 391,"Intro Public Administratn,Hnrs",3,Fall2023,1
POLS 400,Cntmp Feminist Politcal Theory,3,Fall2023,1
POLS 407,Modern Political Theory,3,Fall2023,1
POLS 410,Constitut Law:Governmntl Powrs,3,Fall2023,1
POLS 413,Psychology in Politics,3,Fall2023,1
POLS 419,Topics in American Politics:,3,Fall2023,1
POLS 468,Politics & Society in China,3,Fall2023,1
POLS 469,Topics in Comparativ Politics:,3,Fall2023,1
POLS 476,Internationl Relations of Asia,3,Fall2023,1
POLS 484,Internatl Law:State&Individual,3,Fall2023,1
POLS 489,Topcs International Relations:,3,Fall2023,1
POLS 492,Fld Wrk Politics&Policy-Making,6,Fall2023,1
POLS 493,Directed Readings,3,Fall2023,1
POLS 496,Washington Semester Field Work,6,Fall2023,1
POLS 497,Topeka Semester Field Work,6,Fall2023,1
POLS 498,Honors Thesis,6,Fall2023,1
POLS 517,Policing the Womb,3,Fall2023,1
POLS 520,Political Campaigns,3,Fall2023,1
POLS 521,Mass Media and Politics,3,Fall2023,1
POLS 624,Environmental Politics &Policy,3,Fall2023,1
POLS 628,The Politics of Public Health,3,Fall2023,1
POLS 687,Intro to Cyber Intelligence,3,Fall2023,1
POLS 692,Intrntnl Security&Migrtn Polcy,3,Fall2023,1
PORT 104,Elmntry Brazilian Portuguese I,5,Fall2023,1
PORT 177,First Year Seminar:,3,Fall2023,1
PORT 212,Intermd Brazilian Portugues I,3,Fall2023,1
PORT 394,Spec Rdgs in Brazilian Studies,3,Fall2023,1
PORT 611,Acc Basic Port Spanish Speakrs,3,Fall2023,1
PRNT 233,Lithography I,3,Fall2023,1
PRNT 243,Serigraphy I,3,Fall2023,1
PRNT 334,Lithography II,3,Fall2023,1
PRNT 338,"Lithography II, Honors",3,Fall2023,1
PRNT 344,Serigraphy II,3,Fall2023,1
PRNT 349,"Serigraphy II, Honors",3,Fall2023,1
PRNT 524,Printmakng III B (Lithography),3,Fall2023,1
PRNT 525,Printmaking III C (Serigraphy),3,Fall2023,1
PRNT 527,Printmaking IV B (Lithography),3,Fall2023,1
PRNT 528,Printmaking IV C (Serigraphy),3,Fall2023,1
PRNT 599,Individual Studies Printmaking,6,Fall2023,1
PRVM 429,Interdisc Approaches Neuro Dis,3,Fall2023,1
PSYC 102,Orientation Seminar Psychology,1,Fall2023,1
PSYC 104,General Psychology,3,Fall2023,1
PSYC 105,"General Psychology, Honors",3,Fall2023,1
PSYC 199,Data I:  Dealing with Data,3,Fall2023,1
PSYC 200,Research Methods in Psychology,3,Fall2023,1
PSYC 210,Statistics Psychological Rsrch,3,Fall2023,1
PSYC 250,Human Development,3,Fall2023,1
PSYC 318,Cognitive Psychology,3,Fall2023,1
PSYC 320,Personality,3,Fall2023,1
PSYC 333,Child Development,3,Fall2023,1
PSYC 350,Psychological Disorders,3,Fall2023,1
PSYC 360,Social Psychology,3,Fall2023,1
PSYC 361,"Social Psychology, Honors",3,Fall2023,1
PSYC 370,Behavioral Neuroscience,3,Fall2023,1
PSYC 375,Cognitive Neuroscience,3,Fall2023,1
PSYC 380,Clinical Neuroscience,3,Fall2023,1
PSYC 390,The Psychology of Aging,3,Fall2023,1
PSYC 410,Intimate Relationships,3,Fall2023,1
PSYC 418,Introduction Cognitive Science,3,Fall2023,1
PSYC 449,Lab/Field Work in Human Biolgy,3,Fall2023,1
PSYC 460,Honors in Psychology,2,Fall2023,1
PSYC 465,Stereotyp&Prejudc Across Cultr,3,Fall2023,1
